NC_000915.1	Prodigal:002006	CDS	371917	372933	.	-	0	ID=NC_000915_00366;Name=HP0362;gene=HP0362;inference=ab initio prediction:Prodigal:002006,similar to AA sequence:Hp26695_curated_for_HpGP.faa:AAD07430.1;locus_tag=NC_000915_00366;product=Hypothetical integral membrane permease HP0362
NC_000915.1	Prodigal:002006	CDS	372965	373594	.	-	0	ID=NC_000915_00367;Name=HP0363;gene=HP0363;inference=ab initio prediction:Prodigal:002006,similar to AA sequence:Hp26695_curated_for_HpGP.faa:AAD07431.1;locus_tag=NC_000915_00367;product=Protein-L-isoaspartate O-methyltransferase
NC_000915.1	Prodigal:002006	CDS	373604	374629	.	-	0	ID=NC_000915_00368;Name=HP0364;gene=HP0364;inference=ab initio prediction:Prodigal:002006,similar to AA sequence:Hp26695_curated_for_HpGP.faa:AAD07432.1;locus_tag=NC_000915_00368;product=Ribonucleotide-diphosphate reductase subunit beta
NC_000915.1	Prodigal:002006	CDS	374950	376077	.	-	0	ID=NC_000915_00370;Name=HP0366;gene=HP0366;inference=ab initio prediction:Prodigal:002006,similar to AA sequence:Hp26695_curated_for_HpGP.faa:AAD07433.1;locus_tag=NC_000915_00370;product=UDP-4-keto-6-deoxy-N-acetylglucosamine 4-aminotransferase
NC_000915.1	Prodigal:002006	CDS	376074	376682	.	-	0	ID=NC_000915_00371;Name=HP0367;gene=HP0367;inference=ab initio prediction:Prodigal:002006,similar to AA sequence:Hp26695_curated_for_HpGP.faa:AAD07436.1;locus_tag=NC_000915_00371;product=Hypothetical protein HP0367
NC_000915.1	Prodigal:002006	CDS	376775	377272	.	-	0	ID=NC_000915_00372;Name=HP0368;gene=HP0368;inference=ab initio prediction:Prodigal:002006,similar to AA sequence:Hp26695_curated_for_HpGP.faa:AAD07437.1;locus_tag=NC_000915_00372;product=Type II restriction endonuclease HpyAORF369P
NC_000915.1	Prodigal:002006	CDS	377322	378002	.	-	0	ID=NC_000915_00373;Name=HP0369;gene=HP0369;inference=ab initio prediction:Prodigal:002006,similar to AA sequence:Hp26695_curated_for_HpGP.faa:AAD07438.1;locus_tag=NC_000915_00373;product=Type II R-M system methylase M.HpyAORF369P
NC_000915.1	Prodigal:002006	CDS	377989	378165	.	-	0	ID=NC_000915_00374;inference=ab initio prediction:Prodigal:002006;locus_tag=NC_000915_00374;product=hypothetical protein
NC_000915.1	Prodigal:002006	CDS	378258	379634	.	-	0	ID=NC_000915_00375;Name=HP0370;gene=HP0370;inference=ab initio prediction:Prodigal:002006,similar to AA sequence:Hp26695_curated_for_HpGP.faa:AAD07434.1;locus_tag=NC_000915_00375;product=Biotin carboxylase AccC
NC_000915.1	Prodigal:002006	CDS	379640	380110	.	-	0	ID=NC_000915_00376;Name=HP0371;gene=HP0371;inference=ab initio prediction:Prodigal:002006,similar to AA sequence:Hp26695_curated_for_HpGP.faa:AAD07435.1;locus_tag=NC_000915_00376;product=Biotin carboxyl carrier protein AccB
NC_000915.1	Prodigal:002006	CDS	380240	380806	.	+	0	ID=NC_000915_00377;Name=HP0372;gene=HP0372;inference=ab initio prediction:Prodigal:002006,similar to AA sequence:Hp26695_curated_for_HpGP.faa:AAD07441.1;locus_tag=NC_000915_00377;product=Deoxycytidine triphosphate deaminase
NC_000915.1	Prodigal:002006	CDS	380965	383067	.	+	0	ID=NC_000915_00378;Name=HP0373;gene=HP0373;inference=ab initio prediction:Prodigal:002006,similar to AA sequence:Hp26695_curated_for_HpGP.faa:AAD07442.1;locus_tag=NC_000915_00378;product=Outer membrane protein HomC
NC_000915.1	Prodigal:002006	CDS	383091	383771	.	-	0	ID=NC_000915_00379;Name=HP0374;gene=HP0374;inference=ab initio prediction:Prodigal:002006,similar to AA sequence:Hp26695_curated_for_HpGP.faa:AAD07443.1;locus_tag=NC_000915_00379;product=16S ribosomal RNA methyltransferase RsmE
NC_000915.1	Prodigal:002006	CDS	383772	384203	.	-	0	ID=NC_000915_00380;Name=HP0375;gene=HP0375;inference=ab initio prediction:Prodigal:002006,similar to AA sequence:Hp26695_curated_for_HpGP.faa:AAD07449.1;locus_tag=NC_000915_00380;product=Hypothetical protein HP0375
NC_000915.1	Prodigal:002006	CDS	384259	385263	.	+	0	ID=NC_000915_00381;Name=HP0376;gene=HP0376;inference=ab initio prediction:Prodigal:002006,similar to AA sequence:Hp26695_curated_for_HpGP.faa:AAD07444.1;locus_tag=NC_000915_00381;product=Ferrochelatase HemH
NC_000915.1	Prodigal:002006	CDS	385340	386005	.	+	0	ID=NC_000915_00382;Name=HP0377;gene=HP0377;inference=ab initio prediction:Prodigal:002006,similar to AA sequence:Hp26695_curated_for_HpGP.faa:AAD07445.1;locus_tag=NC_000915_00382;product=Thiol:disulfide interchange protein DsbC%2C putative
NC_000915.1	Prodigal:002006	CDS	386015	388825	.	+	0	ID=NC_000915_00383;Name=HP0378;gene=HP0378;inference=ab initio prediction:Prodigal:002006,similar to AA sequence:Hp26695_curated_for_HpGP.faa:AAD07446.1;locus_tag=NC_000915_00383;product=Bifunctional cytochrome c biogenesis protein
NC_000915.1	Prodigal:002006	CDS	388835	390112	.	+	0	ID=NC_000915_00384;Name=HP0379;gene=HP0379;inference=ab initio prediction:Prodigal:002006,similar to AA sequence:Hp26695_curated_for_HpGP.faa:AAD07447.1;locus_tag=NC_000915_00384;product=Alpha1%2C3-fucosyltransferase FutA
NC_000915.1	Prodigal:002006	CDS	390125	391471	.	-	0	ID=NC_000915_00385;Name=HP0380;gene=HP0380;inference=ab initio prediction:Prodigal:002006,similar to AA sequence:Hp26695_curated_for_HpGP.faa:AAD07448.1;locus_tag=NC_000915_00385;product=Glutamate dehydrogenase GdhA
NC_000915.1	Prodigal:002006	CDS	391537	392367	.	-	0	ID=NC_000915_00386;Name=HP0381;gene=HP0381;inference=ab initio prediction:Prodigal:002006,similar to AA sequence:Hp26695_curated_for_HpGP.faa:AAD07450.1;locus_tag=NC_000915_00386;product=Protoporphyrinogen oxidase HemK
NC_000915.1	Prodigal:002006	CDS	392364	393587	.	-	0	ID=NC_000915_00387;Name=HP0382;gene=HP0382;inference=ab initio prediction:Prodigal:002006,similar to AA sequence:Hp26695_curated_for_HpGP.faa:AAD07451.1;locus_tag=NC_000915_00387;product=Putative zinc-metallo protease
NC_000915.1	Prodigal:002006	CDS	393770	394294	.	+	0	ID=NC_000915_00388;Name=HP0383;gene=HP0383;inference=ab initio prediction:Prodigal:002006,similar to AA sequence:Hp26695_curated_for_HpGP.faa:AAD07463.1;locus_tag=NC_000915_00388;product=Hypothetical protein HP0383
NC_000915.1	Prodigal:002006	CDS	394337	395089	.	-	0	ID=NC_000915_00389;Name=HP0384;gene=HP0384;inference=ab initio prediction:Prodigal:002006,similar to AA sequence:Hp26695_curated_for_HpGP.faa:AAD07464.1;locus_tag=NC_000915_00389;product=Hypothetical protein HP0384
NC_000915.1	Prodigal:002006	CDS	395292	395519	.	+	0	ID=NC_000915_00390;Name=HP0385;gene=HP0385;inference=ab initio prediction:Prodigal:002006,similar to AA sequence:Hp26695_curated_for_HpGP.faa:AAD07465.1;locus_tag=NC_000915_00390;product=Hypothetical protein HP0385
NC_000915.1	Prodigal:002006	CDS	395532	395768	.	+	0	ID=NC_000915_00391;Name=HP0386;gene=HP0386;inference=ab initio prediction:Prodigal:002006,similar to AA sequence:Hp26695_curated_for_HpGP.faa:AAD07468.1;locus_tag=NC_000915_00391;product=Uncharacterized protein HP0386
NC_000915.1	Prodigal:002006	CDS	395753	397612	.	+	0	ID=NC_000915_00392;Name=HP0387;gene=HP0387;inference=ab initio prediction:Prodigal:002006,similar to AA sequence:Hp26695_curated_for_HpGP.faa:AAD07452.1;locus_tag=NC_000915_00392;product=Primosome assembly protein PriA
NC_000915.1	Prodigal:002006	CDS	397646	398377	.	-	0	ID=NC_000915_00393;Name=HP0388;gene=HP0388;inference=ab initio prediction:Prodigal:002006,similar to AA sequence:Hp26695_curated_for_HpGP.faa:AAD07453.1;locus_tag=NC_000915_00393;product=tRNA (cmo5U34)-methyltransferase
NC_000915.1	Prodigal:002006	CDS	398432	399073	.	-	0	ID=NC_000915_00394;Name=HP0389;gene=HP0389;inference=ab initio prediction:Prodigal:002006,similar to AA sequence:Hp26695_curated_for_HpGP.faa:AAD07454.1;locus_tag=NC_000915_00394;product=Superoxide dismutase SodB
NC_000915.1	Prodigal:002006	CDS	399297	399797	.	+	0	ID=NC_000915_00395;Name=HP0390;gene=HP0390;inference=ab initio prediction:Prodigal:002006,similar to AA sequence:Hp26695_curated_for_HpGP.faa:AAD07455.1;locus_tag=NC_000915_00395;product=Adhesin-thiol peroxidase TagD
NC_000915.1	Prodigal:002006	CDS	400052	400549	.	-	0	ID=NC_000915_00396;Name=HP0391;gene=HP0391;inference=ab initio prediction:Prodigal:002006,similar to AA sequence:Hp26695_curated_for_HpGP.faa:AAD07456.1;locus_tag=NC_000915_00396;product=Purine-binding chemotaxis protein CheW
NC_000915.1	Prodigal:002006	CDS	400546	402957	.	-	0	ID=NC_000915_00397;Name=HP0392;gene=HP0392;inference=ab initio prediction:Prodigal:002006,similar to AA sequence:Hp26695_curated_for_HpGP.faa:AAD07457.1;locus_tag=NC_000915_00397;product=Histidine kinase CheA
NC_000915.1	Prodigal:002006	CDS	403014	403949	.	-	0	ID=NC_000915_00398;Name=HP0393;gene=HP0393;inference=ab initio prediction:Prodigal:002006,similar to AA sequence:Hp26695_curated_for_HpGP.faa:AAD07458.1;locus_tag=NC_000915_00398;product=Chemotaxis protein CheV
NC_000915.1	Prodigal:002006	CDS	403953	404711	.	-	0	ID=NC_000915_00399;Name=HP0394;gene=HP0394;inference=ab initio prediction:Prodigal:002006,similar to AA sequence:Hp26695_curated_for_HpGP.faa:AAD07466.1;locus_tag=NC_000915_00399;product=UDP-2%2C3-diacylglucosamine hydrolase
NC_000915.1	Prodigal:002006	CDS	404713	405381	.	-	0	ID=NC_000915_00400;Name=HP0395;gene=HP0395;inference=ab initio prediction:Prodigal:002006,similar to AA sequence:Hp26695_curated_for_HpGP.faa:AAD07459.1;locus_tag=NC_000915_00400;product=YggS family pyridoxal phosphate enzyme
NC_000915.1	Prodigal:002006	CDS	405404	407254	.	-	0	ID=NC_000915_00401;Name=HP0396;gene=HP0396;inference=ab initio prediction:Prodigal:002006,similar to AA sequence:Hp26695_curated_for_HpGP.faa:AAD07460.1;locus_tag=NC_000915_00401;product=3-octaprenyl-4-hydroxybenzoate carboxy-lyase
NC_000915.1	Prodigal:002006	CDS	407264	408838	.	-	0	ID=NC_000915_00402;Name=HP0397;gene=HP0397;inference=ab initio prediction:Prodigal:002006,similar to AA sequence:Hp26695_curated_for_HpGP.faa:AAD07461.1;locus_tag=NC_000915_00402;product=Phosphoglycerate dehydrogenase SerA
NC_000915.1	Prodigal:002006	CDS	408854	409402	.	-	0	ID=NC_000915_00403;Name=HP0398;gene=HP0398;inference=ab initio prediction:Prodigal:002006,similar to AA sequence:Hp26695_curated_for_HpGP.faa:AAD07467.1;locus_tag=NC_000915_00403;product=Hypothetical protein HP0398
NC_000915.1	Prodigal:002006	CDS	409431	411101	.	-	0	ID=NC_000915_00404;Name=HP0399;gene=HP0399;inference=ab initio prediction:Prodigal:002006,similar to AA sequence:Hp26695_curated_for_HpGP.faa:AAD07462.1;locus_tag=NC_000915_00404;product=30S ribosomal protein S1
NC_000915.1	Prodigal:002006	CDS	411222	412046	.	-	0	ID=NC_000915_00405;Name=HP0400;gene=HP0400;inference=ab initio prediction:Prodigal:002006,similar to AA sequence:Hp26695_curated_for_HpGP.faa:AAD07469.1;locus_tag=NC_000915_00405;product=Penicillin tolerance protein%2C 4-hydroxy-3-methylbut-2-enyl diphosphate reductase
NC_000915.1	Prodigal:002006	CDS	412036	413325	.	-	0	ID=NC_000915_00406;Name=HP0401;gene=HP0401;inference=ab initio prediction:Prodigal:002006,similar to AA sequence:Hp26695_curated_for_HpGP.faa:AAD07470.1;locus_tag=NC_000915_00406;product=3-phosphoshikimate 1-carboxyvinyltransferase AroA
NC_000915.1	Prodigal:002006	CDS	413341	415635	.	-	0	ID=NC_000915_00407;Name=HP0402;gene=HP0402;inference=ab initio prediction:Prodigal:002006,similar to AA sequence:Hp26695_curated_for_HpGP.faa:AAD07471.1;locus_tag=NC_000915_00407;product=Phenylalanyl-tRNA synthetase subunit beta PheT
NC_000915.1	Prodigal:002006	CDS	415635	416621	.	-	0	ID=NC_000915_00408;Name=HP0403;gene=HP0403;inference=ab initio prediction:Prodigal:002006,similar to AA sequence:Hp26695_curated_for_HpGP.faa:AAD07472.1;locus_tag=NC_000915_00408;product=Phenylalanyl-tRNA synthetase subunit alpha PheS
NC_000915.1	Prodigal:002006	CDS	416702	417016	.	+	0	ID=NC_000915_00409;Name=HP0404;gene=HP0404;inference=ab initio prediction:Prodigal:002006,similar to AA sequence:Hp26695_curated_for_HpGP.faa:AAD07473.1;locus_tag=NC_000915_00409;product=HIT family protein
NC_000915.1	Prodigal:002006	CDS	417035	418357	.	+	0	ID=NC_000915_00410;Name=HP0405;gene=HP0405;inference=ab initio prediction:Prodigal:002006,similar to AA sequence:Hp26695_curated_for_HpGP.faa:AAD07474.1;locus_tag=NC_000915_00410;product=NifS-like protein
NC_000915.1	Prodigal:002006	CDS	418383	418973	.	+	0	ID=NC_000915_00411;Name=HP0406;gene=HP0406;inference=ab initio prediction:Prodigal:002006,similar to AA sequence:Hp26695_curated_for_HpGP.faa:AAD07476.1;locus_tag=NC_000915_00411;product=Hypothetical protein HP0406
NC_000915.1	Prodigal:002006	CDS	419077	421467	.	+	0	ID=NC_000915_00412;Name=HP0407;gene=HP0407;inference=ab initio prediction:Prodigal:002006,similar to AA sequence:Hp26695_curated_for_HpGP.faa:AAD07475.1;locus_tag=NC_000915_00412;product=Biotin sulfoxide reductase BisC
NC_000915.1	Prodigal:002006	CDS	421633	422121	.	+	0	ID=NC_000915_00413;Name=HP0408;gene=HP0408;inference=ab initio prediction:Prodigal:002006,similar to AA sequence:Hp26695_curated_for_HpGP.faa:AAD07487.1;locus_tag=NC_000915_00413;product=Hypothetical protein HP0408
NC_000915.1	Prodigal:002006	CDS	422132	423658	.	+	0	ID=NC_000915_00414;Name=HP0409;gene=HP0409;inference=ab initio prediction:Prodigal:002006,similar to AA sequence:Hp26695_curated_for_HpGP.faa:AAD07477.1;locus_tag=NC_000915_00414;product=GMP synthase GuaA
NC_000915.1	Prodigal:002006	CDS	423649	423756	.	+	0	ID=NC_000915_00415;inference=ab initio prediction:Prodigal:002006;locus_tag=NC_000915_00415;product=hypothetical protein
NC_000915.1	Prodigal:002006	CDS	423743	424492	.	+	0	ID=NC_000915_00416;Name=HP0410;gene=HP0410;inference=ab initio prediction:Prodigal:002006,similar to AA sequence:Hp26695_curated_for_HpGP.faa:AAD07478.1;locus_tag=NC_000915_00416;product=Putative neuraminyllactose-binding hemagglutinin-like protein
NC_000915.1	Prodigal:002006	CDS	425510	425857	.	-	0	ID=NC_000915_00421;inference=ab initio prediction:Prodigal:002006,similar to AA sequence:ISfinder:IS606;locus_tag=NC_000915_00421;product=IS200/IS605 family transposase IS606
NC_000915.1	Prodigal:002006	CDS	426032	426838	.	-	0	ID=NC_000915_00422;inference=ab initio prediction:Prodigal:002006,similar to AA sequence:ISfinder:IS606;locus_tag=NC_000915_00422;product=IS200/IS605 family transposase IS606
NC_000915.1	Prodigal:002006	CDS	426924	427292	.	+	0	ID=NC_000915_00423;Name=HP1008_1;gene=HP1008_1;inference=ab initio prediction:Prodigal:002006,similar to AA sequence:Hp26695_curated_for_HpGP.faa:AAD08053.1;locus_tag=NC_000915_00423;product=IS200 insertion sequence from SARA17
NC_000915.1	Prodigal:002006	CDS	427687	429558	.	+	0	ID=NC_000915_00424;Name=HP0415;gene=HP0415;inference=ab initio prediction:Prodigal:002006,similar to AA sequence:Hp26695_curated_for_HpGP.faa:AAD07481.1;locus_tag=NC_000915_00424;product=Potassium efflux system protein/Small-conductance mechanosensitive channel
NC_000915.1	Prodigal:002006	CDS	429561	430730	.	-	0	ID=NC_000915_00425;Name=HP0416;gene=HP0416;inference=ab initio prediction:Prodigal:002006,similar to AA sequence:Hp26695_curated_for_HpGP.faa:AAD07482.1;locus_tag=NC_000915_00425;product=Cyclopropane fatty acid synthase
NC_000915.1	Prodigal:002006	CDS	430899	432851	.	+	0	ID=NC_000915_00426;Name=HP0417;gene=HP0417;inference=ab initio prediction:Prodigal:002006,similar to AA sequence:Hp26695_curated_for_HpGP.faa:AAD07483.1;locus_tag=NC_000915_00426;product=Methionyl-tRNA synthetase MetS
NC_000915.1	Prodigal:002006	CDS	432852	433859	.	+	0	ID=NC_000915_00427;Name=HP0418;gene=HP0418;inference=ab initio prediction:Prodigal:002006,similar to AA sequence:Hp26695_curated_for_HpGP.faa:AAD07489.1;locus_tag=NC_000915_00427;product=Ferrochelatase
NC_000915.1	Prodigal:002006	CDS	433863	434648	.	+	0	ID=NC_000915_00428;Name=HP0419;gene=HP0419;inference=ab initio prediction:Prodigal:002006,similar to AA sequence:Hp26695_curated_for_HpGP.faa:AAD07484.1;locus_tag=NC_000915_00428;product=tRNA (mo5U34)-methyltransferase
NC_000915.1	Prodigal:002006	CDS	434665	435093	.	+	0	ID=NC_000915_00429;Name=HP0420;gene=HP0420;inference=ab initio prediction:Prodigal:002006,similar to AA sequence:Hp26695_curated_for_HpGP.faa:AAD07490.1;locus_tag=NC_000915_00429;product=Hypothetical protein HP0420
NC_000915.1	Prodigal:002006	CDS	435098	436267	.	+	0	ID=NC_000915_00430;Name=HP0421;gene=HP0421;inference=ab initio prediction:Prodigal:002006,similar to AA sequence:Hp26695_curated_for_HpGP.faa:AAD07485.1;locus_tag=NC_000915_00430;product=Type 1 capsular polysaccharide biosynthesis protein J CapJ
NC_000915.1	Prodigal:002006	CDS	436282	438129	.	+	0	ID=NC_000915_00431;Name=HP0422;gene=HP0422;inference=ab initio prediction:Prodigal:002006,similar to AA sequence:Hp26695_curated_for_HpGP.faa:AAD07486.1;locus_tag=NC_000915_00431;product=Arginine decarboxylase
NC_000915.1	Prodigal:002006	CDS	438242	439168	.	-	0	ID=NC_000915_00432;Name=HP1412_1;gene=HP1412_1;inference=ab initio prediction:Prodigal:002006,similar to AA sequence:Hp26695_curated_for_HpGP.faa:AAD08454.1;locus_tag=NC_000915_00432;product=Hypothetical protein HP1412
NC_000915.1	Prodigal:002006	CDS	439284	441143	.	-	0	ID=NC_000915_00433;Name=HP1411_1;gene=HP1411_1;inference=ab initio prediction:Prodigal:002006,similar to AA sequence:Hp26695_curated_for_HpGP.faa:AAD08453.1;locus_tag=NC_000915_00433;product=Hypothetical protein HP1411
NC_000915.1	Prodigal:002006	CDS	441185	442438	.	-	0	ID=NC_000915_00434;Name=HP0425;gene=HP0425;inference=ab initio prediction:Prodigal:002006,similar to AA sequence:Hp26695_curated_for_HpGP.faa:AAD07494.1;locus_tag=NC_000915_00434;product=Hypothetical protein HP0425
NC_000915.1	Prodigal:002006	CDS	442479	444212	.	-	0	ID=NC_000915_00435;Name=HP1409_1;gene=HP1409_1;inference=ab initio prediction:Prodigal:002006,similar to AA sequence:Hp26695_curated_for_HpGP.faa:AAD08452.1;locus_tag=NC_000915_00435;product=Hypothetical protein HP1409
NC_000915.1	Prodigal:002006	CDS	449068	449181	.	+	0	ID=NC_000915_00437;inference=ab initio prediction:Prodigal:002006;locus_tag=NC_000915_00437;product=hypothetical protein
NC_000915.1	Prodigal:002006	CDS	449162	449707	.	+	0	ID=NC_000915_00438;Name=HP0428;gene=HP0428;inference=ab initio prediction:Prodigal:002006,similar to AA sequence:Hp26695_curated_for_HpGP.faa:AAD07497.1;locus_tag=NC_000915_00438;product=Phage/colicin/tellurite resistance cluster terY protein
NC_000915.1	Prodigal:002006	CDS	449707	449805	.	+	0	ID=NC_000915_00439;inference=ab initio prediction:Prodigal:002006;locus_tag=NC_000915_00439;product=hypothetical protein
NC_000915.1	Prodigal:002006	CDS	449881	450123	.	+	0	ID=NC_000915_00440;inference=ab initio prediction:Prodigal:002006;locus_tag=NC_000915_00440;product=hypothetical protein
NC_000915.1	Prodigal:002006	CDS	450127	450813	.	+	0	ID=NC_000915_00441;Name=HP0431;gene=HP0431;inference=ab initio prediction:Prodigal:002006,similar to AA sequence:Hp26695_curated_for_HpGP.faa:AAD07498.1;locus_tag=NC_000915_00441;product=Protein phosphatase 2C
NC_000915.1	Prodigal:002006	CDS	450804	451694	.	+	0	ID=NC_000915_00442;inference=ab initio prediction:Prodigal:002006;locus_tag=NC_000915_00442;product=hypothetical protein
NC_000915.1	Prodigal:002006	CDS	451737	452165	.	+	0	ID=NC_000915_00443;inference=ab initio prediction:Prodigal:002006;locus_tag=NC_000915_00443;product=hypothetical protein
NC_000915.1	Prodigal:002006	CDS	452159	453328	.	+	0	ID=NC_000915_00444;inference=ab initio prediction:Prodigal:002006;locus_tag=NC_000915_00444;product=hypothetical protein
NC_000915.1	Prodigal:002006	CDS	453399	453974	.	+	0	ID=NC_000915_00445;inference=ab initio prediction:Prodigal:002006;locus_tag=NC_000915_00445;product=hypothetical protein
NC_000915.1	Prodigal:002006	CDS	453982	454323	.	+	0	ID=NC_000915_00446;Name=HP0436;gene=HP0436;inference=ab initio prediction:Prodigal:002006,similar to AA sequence:Hp26695_curated_for_HpGP.faa:AAD07507.1;locus_tag=NC_000915_00446;product=Hypothetical protein HP0436
NC_000915.1	Prodigal:002006	CDS	454330	454758	.	-	0	ID=NC_000915_00447;Name=HP1535_1;gene=HP1535_1;inference=ab initio prediction:Prodigal:002006,similar to AA sequence:Hp26695_curated_for_HpGP.faa:AAD08573.1;locus_tag=NC_000915_00447;product=IS605 transposase TnpA HP1535
NC_000915.1	Prodigal:002006	CDS	454828	456111	.	+	0	ID=NC_000915_00448;Name=HP1095_1;gene=HP1095_1;inference=ab initio prediction:Prodigal:002006,similar to AA sequence:Hp26695_curated_for_HpGP.faa:AAD08139.1;locus_tag=NC_000915_00448;product=IS605 transposase TnpB HP1095
NC_000915.1	Prodigal:002006	CDS	456080	457180	.	-	0	ID=NC_000915_00449;Name=HP0439;gene=HP0439;inference=ab initio prediction:Prodigal:002006,similar to AA sequence:Hp26695_curated_for_HpGP.faa:AAD07508.1;locus_tag=NC_000915_00449;product=ComB8 competence protein virB8%2C ICEHpt4_C14.2
NC_000915.1	Prodigal:002006	CDS	457297	459330	.	-	0	ID=NC_000915_00450;Name=HP0440;gene=HP0440;inference=ab initio prediction:Prodigal:002006,similar to AA sequence:Hp26695_curated_for_HpGP.faa:AAD07502.1;locus_tag=NC_000915_00450;product=DNA topoisomerase I TopA%2C ICEHpt4_C16.2
NC_000915.1	Prodigal:002006	CDS	459333	461756	.	-	0	ID=NC_000915_00451;Name=HP0441;gene=HP0441;inference=ab initio prediction:Prodigal:002006,similar to AA sequence:Hp26695_curated_for_HpGP.faa:AAD07503.1;locus_tag=NC_000915_00451;product=VirB4-like protein HP0441%2C ICEHpt4_C17.2
NC_000915.1	Prodigal:002006	CDS	461749	462015	.	-	0	ID=NC_000915_00452;Name=HP0442;gene=HP0442;inference=ab initio prediction:Prodigal:002006,similar to AA sequence:Hp26695_curated_for_HpGP.faa:AAD07509.1;locus_tag=NC_000915_00452;product=VirB3 type IV secretion protein HP0442%2C ICEHpt4_C18.2
NC_000915.1	Prodigal:002006	CDS	462016	462291	.	-	0	ID=NC_000915_00453;Name=HP0443;gene=HP0443;inference=ab initio prediction:Prodigal:002006,similar to AA sequence:Hp26695_curated_for_HpGP.faa:AAD07510.1;locus_tag=NC_000915_00453;product=VirB2 type IV secretion protein HP0443%2C ICEHpt4_C19.2
NC_000915.1	Prodigal:002006	CDS	462315	463838	.	-	0	ID=NC_000915_00454;Name=HP0444;gene=HP0444;inference=ab initio prediction:Prodigal:002006,similar to AA sequence:Hp26695_curated_for_HpGP.faa:AAD07511.1;locus_tag=NC_000915_00454;product=Hypothetical protein HP0444%2C ICEHpt4_C20.2
NC_000915.1	Prodigal:002006	CDS	463954	464139	.	-	0	ID=NC_000915_00455;inference=ab initio prediction:Prodigal:002006;locus_tag=NC_000915_00455;product=hypothetical protein
NC_000915.1	Prodigal:002006	CDS	464158	464937	.	-	0	ID=NC_000915_00456;Name=HP0446;gene=HP0446;inference=ab initio prediction:Prodigal:002006,similar to AA sequence:Hp26695_curated_for_HpGP.faa:AAD07516.1;locus_tag=NC_000915_00456;product=Putative pZ1b HP0446%2C ICEHpt4_C21.2
NC_000915.1	Prodigal:002006	CDS	464982	466127	.	+	0	ID=NC_000915_00457;Name=HP0447;gene=HP0447;inference=ab initio prediction:Prodigal:002006,similar to AA sequence:Hp26695_curated_for_HpGP.faa:AAD07514.1;locus_tag=NC_000915_00457;product=Putative ATPase HP0447
NC_000915.1	Prodigal:002006	CDS	466124	466510	.	+	0	ID=NC_000915_00458;Name=HP0448;gene=HP0448;inference=ab initio prediction:Prodigal:002006,similar to AA sequence:Hp26695_curated_for_HpGP.faa:AAD07517.1;locus_tag=NC_000915_00458;product=Hypothetical protein HP0448
NC_000915.1	Prodigal:002006	CDS	466757	468175	.	+	0	ID=NC_000915_00459;Name=HP0449;gene=HP0449;inference=ab initio prediction:Prodigal:002006,similar to AA sequence:Hp26695_curated_for_HpGP.faa:AAD07518.1;locus_tag=NC_000915_00459;product=Hypothetical protein HP0449
NC_000915.1	Prodigal:002006	CDS	468172	468306	.	+	0	ID=NC_000915_00460;Name=HP0450;gene=HP0450;inference=ab initio prediction:Prodigal:002006,similar to AA sequence:Hp26695_curated_for_HpGP.faa:AAD07522.1;locus_tag=NC_000915_00460;product=Hypothetical protein HP0450
NC_000915.1	Prodigal:002006	CDS	468417	468701	.	+	0	ID=NC_000915_00461;Name=HP0451;gene=HP0451;inference=ab initio prediction:Prodigal:002006,similar to AA sequence:Hp26695_curated_for_HpGP.faa:AAD24378.1;locus_tag=NC_000915_00461;product=Hypothetical protein HP0451
NC_000915.1	Prodigal:002006	CDS	468777	470333	.	+	0	ID=NC_000915_00462;Name=HP0452;gene=HP0452;inference=ab initio prediction:Prodigal:002006,similar to AA sequence:Hp26695_curated_for_HpGP.faa:AAD07515.1;locus_tag=NC_000915_00462;product=Hypothetical protein HP0452
NC_000915.1	Prodigal:002006	CDS	470340	473405	.	+	0	ID=NC_000915_00463;Name=HP0453;gene=HP0453;inference=ab initio prediction:Prodigal:002006,similar to AA sequence:Hp26695_curated_for_HpGP.faa:AAD07519.1;locus_tag=NC_000915_00463;product=Hypothetical protein HP0453
NC_000915.1	Prodigal:002006	CDS	473398	474066	.	+	0	ID=NC_000915_00464;Name=HP0454;gene=HP0454;inference=ab initio prediction:Prodigal:002006,similar to AA sequence:Hp26695_curated_for_HpGP.faa:AAD07520.1;locus_tag=NC_000915_00464;product=Hypothetical protein HP0454
NC_000915.1	Prodigal:002006	CDS	474044	474244	.	+	0	ID=NC_000915_00465;inference=ab initio prediction:Prodigal:002006;locus_tag=NC_000915_00465;product=hypothetical protein
NC_000915.1	Prodigal:002006	CDS	474313	474624	.	+	0	ID=NC_000915_00466;Name=HP0455;gene=HP0455;inference=ab initio prediction:Prodigal:002006,similar to AA sequence:Hp26695_curated_for_HpGP.faa:AAD07533.1;locus_tag=NC_000915_00466;product=Predicted coding region HP0455%2C ICEHpt3_C21
NC_000915.1	Prodigal:002006	CDS	474573	474830	.	+	0	ID=NC_000915_00467;inference=ab initio prediction:Prodigal:002006;locus_tag=NC_000915_00467;product=hypothetical protein
NC_000915.1	Prodigal:002006	CDS	474833	475063	.	+	0	ID=NC_000915_00468;Name=ICEHpt3_V38;gene=ICEHpt3_V38;inference=ab initio prediction:Prodigal:002006,similar to AA sequence:Hp26695_curated_for_HpGP.faa:ICEHpt3_V38;locus_tag=NC_000915_00468;product=TFS3 protein ICEHpt3_V38
